away_team_errors,away_team_hits,l_pitcher_wins,game_status,home_team_runs,sv_pitcher,l_pitcher,w_pitcher_wins,l_team,sv_pitcher_saves,w_pitcher,away_team,game_league,l_pitcher_losses,date,game_start_time,home_team_errors,home_team,game_id,w_team,game_type,w_pitcher_losses,away_team_runs,home_team_hits
3,7,1,FINAL,5,. ,R. Webb,2,Marlins,0,L. Ayala,Marlins,NN,5,2013-08-31 18:10:00,7:10PM,1,Braves,2013_08_31_miamlb_atlmlb_1,Braves,go_game,1,4,11
1,6,0,FINAL,4,K. Gregg,Z. Miner,3,Phillies,28,C. Villanueva,Phillies,NN,1,2013-08-31 15:05:00,4:05PM,1,Cubs,2013_08_31_phimlb_chnmlb_1,Cubs,go_game,8,3,11
1,10,3,FINAL,2,K. Jansen,N. Vincent,1,Padres,23,B. Wilson,Padres,NN,2,2013-08-31 20:10:00,9:10PM,0,Dodgers,2013_08_31_sdnmlb_lanmlb_1,Dodgers,go_game,0,1,13
0,5,2,FINAL,2,. ,C. Thielbar,5,Twins,0,J. Nathan,Twins,AA,2,2013-08-31 19:05:00,8:05PM,0,Rangers,2013_08_31_minmlb_texmlb_1,Rangers,go_game,2,1,9
0,17,8,FINAL,3,. ,D. Haren,7,Nationals,0,Z. Wheeler,Mets,NN,12,2013-08-31 18:05:00,7:05PM,0,Nationals,2013_08_31_nynmlb_wasmlb_1,Mets,go_game,3,11,11
0,7,8,FINAL,2,G. Balfour,A. Cobb,2,Rays,35,S. Gray,Rays,AA,3,2013-08-31 20:05:00,9:05PM,0,Athletics,2013_08_31_tbamlb_oakmlb_1,Athletics,go_game,2,1,5
1,13,8,FINAL,3,. ,J. Nicasio,1,Rockies,0,G. Reynolds,Reds,NN,7,2013-08-31 19:10:00,8:10PM,0,Rockies,2013_08_31_cinmlb_colmlb_1,Reds,go_game,2,8,7
0,6,13,FINAL,7,. ,L. Lynn,7,Cardinals,0,A. Burnett,Cardinals,NN,9,2013-08-31 18:05:00,7:05PM,0,Pirates,2013_08_31_slnmlb_pitmlb_1,Pirates,go_game,9,1,13
1,8,5,FINAL,4,C. Janssen,K. Herrera,11,Royals,26,R. Dickey,Royals,AA,7,2013-08-31 12:07:00,1:07PM,0,Blue Jays,2013_08_31_kcamlb_tormlb_1,Blue Jays,go_game,12,2,10
1,6,5,FINAL,1,D. Farquhar,D. Keuchel,11,Astros,11,J. Saunders,Mariners,AA,8,2013-08-31 18:10:00,7:10PM,1,Astros,2013_08_31_seamlb_houmlb_1,Mariners,go_game,13,3,8
0,9,7,FINAL,10,. ,S. Kazmir,12,Indians,0,A. Sanchez,Indians,AA,7,2013-08-31 18:08:00,7:08PM,0,Tigers,2013_08_31_clemlb_detmlb_1,Tigers,go_game,7,5,15
1,12,3,FINAL,5,E. Frieri,J. Henderson,6,Brewers,29,D. De La Rosa,Angels,AN,4,2013-08-31 18:10:00,7:10PM,0,Brewers,2013_08_31_anamlb_milmlb_1,Angels,go_game,1,6,12
1,5,4,FINAL,7,. ,J. Danks,11,White Sox,0,J. Peavy,White Sox,AA,11,2013-08-31 18:10:00,7:10PM,0,Red Sox,2013_08_31_chamlb_bosmlb_1,Red Sox,go_game,5,2,15
1,3,11,FINAL,2,. ,S. Feldman,8,Orioles,0,I. Nova,Orioles,AA,10,2013-08-31 12:05:00,1:05PM,0,Yankees,2013_08_31_balmlb_nyamlb_1,Yankees,go_game,4,0,7
0,12,2,FINAL,2,G. Perkins,T. Blackley,9,Rangers,32,K. Correia,Twins,AA,2,2013-09-01 14:05:00,3:05PM,1,Rangers,2013_09_01_minmlb_texmlb_1,Twins,go_game,10,4,7
0,4,10,FINAL,7,. ,K. Kendrick,3,Phillies,0,J. Arrieta,Phillies,NN,12,2013-09-01 13:20:00,2:20PM,0,Cubs,2013_09_01_phimlb_chnmlb_1,Cubs,go_game,3,1,9
1,11,1,FINAL,7,K. Uehara,A. Rienzo,4,White Sox,16,B. Workman,White Sox,AA,1,2013-09-01 12:35:00,1:35PM,0,Red Sox,2013_09_01_chamlb_bosmlb_1,Red Sox,go_game,2,6,8
1,11,3,FINAL,3,E. Frieri,R. Wooten,14,Brewers,30,C. Wilson,Angels,AN,1,2013-09-01 13:10:00,2:10PM,0,Brewers,2013_09_01_anamlb_milmlb_1,Angels,go_game,6,5,4
0,13,3,FINAL,0,. ,A. Wood,3,Braves,0,N. Eovaldi,Marlins,NN,3,2013-09-01 16:00:00,5:00PM,0,Braves,2013_09_01_miamlb_atlmlb_1,Marlins,go_game,5,7,8
0,12,0,FINAL,2,. ,K. Johnson,7,Pirates,0,J. Kelly,Cardinals,NN,2,2013-09-01 12:35:00,1:35PM,0,Pirates,2013_09_01_slnmlb_pitmlb_1,Cardinals,go_game,3,7,6
0,15,13,FINAL,2,. ,P. Corbin,2,D-backs,0,Y. Petit,Giants,NN,5,2013-09-01 15:10:00,4:10PM,0,D-backs,2013_09_01_sfnmlb_arimlb_1,Giants,go_game,0,8,9
0,13,1,FINAL,6,R. Soriano,G. Germen,1,Mets,36,E. Davis,Mets,NN,2,2013-09-01 19:05:00,8:05PM,1,Nationals,2013_09_01_nynmlb_wasmlb_1,Nationals,go_game,0,5,16
0,12,4,FINAL,3,. ,S. Kelley,2,Yankees,0,K. Gausman,Orioles,AA,2,2013-09-01 12:05:00,1:05PM,0,Yankees,2013_09_01_balmlb_nyamlb_1,Orioles,go_game,3,7,7
0,5,4,FINAL,0,. ,J. Benoit,6,Tigers,0,J. Smith,Indians,AA,1,2013-09-01 12:08:00,1:08PM,0,Tigers,2013_09_01_clemlb_detmlb_1,Indians,go_game,2,4,11
2,7,4,FINAL,5,. ,A. Torres,12,Rays,0,A. Griffin,Rays,AA,1,2013-09-01 15:05:00,4:05PM,0,Athletics,2013_09_01_tbamlb_oakmlb_1,Athletics,go_game,9,1,9
0,3,2,FINAL,2,K. Jansen,D. Thayer,14,Padres,24,Z. Greinke,Padres,NN,5,2013-09-01 15:10:00,4:10PM,0,Dodgers,2013_09_01_sdnmlb_lanmlb_1,Dodgers,go_game,3,1,7
0,4,2,FINAL,2,. ,C. Furbush,4,Mariners,0,B. Oberholtzer,Mariners,AA,5,2013-09-01 13:10:00,2:10PM,0,Astros,2013_09_01_seamlb_houmlb_1,Astros,go_game,1,0,9
0,15,11,FINAL,7,. ,M. Leake,1,Reds,0,A. Ottavino,Reds,NN,6,2013-09-01 15:10:00,4:10PM,0,Rockies,2013_09_01_cinmlb_colmlb_1,Rockies,go_game,2,4,12
0,9,3,FINAL,0,. ,J. Happ,10,Blue Jays,0,J. Shields,Royals,AA,5,2013-09-01 12:07:00,1:07PM,2,Blue Jays,2013_09_01_kcamlb_tormlb_1,Royals,go_game,8,5,3
1,5,6,FINAL,3,J. Papelbon,T. Clippard,2,Nationals,24,B. Rosenberg,Nationals,NN,3,2013-09-02 18:05:00,7:05PM,1,Phillies,2013_09_02_wasmlb_phimlb_1,Phillies,go_game,0,2,4
1,15,0,FINAL,8,K. Jansen,J. Manship,14,Rockies,25,C. Kershaw,Dodgers,NN,5,2013-09-02 15:10:00,4:10PM,2,Rockies,2013_09_02_lanmlb_colmlb_1,Dodgers,go_game,8,10,18
1,9,8,FINAL,3,S. Cishek,T. Wood,3,Cubs,29,H. Alvarez,Marlins,NN,11,2013-09-02 13:20:00,2:20PM,0,Cubs,2013_09_02_miamlb_chnmlb_1,Marlins,go_game,3,4,8
2,11,1,FINAL,2,M. Melancon,T. Thornburg,7,Brewers,10,C. Morton,Pirates,NN,1,2013-09-02 13:10:00,2:10PM,0,Brewers,2013_09_02_pitmlb_milmlb_1,Pirates,go_game,3,5,8
0,11,14,FINAL,2,. ,J. Masterson,10,Indians,0,B. Norris,Orioles,AA,10,2013-09-02 15:05:00,4:05PM,0,Indians,2013_09_02_balmlb_clemlb_1,Orioles,go_game,10,7,6
0,6,8,FINAL,11,. ,C. Archer,5,Rays,0,G. Richards,Rays,AA,6,2013-09-02 20:05:00,9:05PM,1,Angels,2013_09_02_tbamlb_anamlb_1,Angels,go_game,6,2,16
2,7,12,FINAL,3,G. Holland,F. Hernandez,2,Mariners,37,W. Smith,Mariners,AA,9,2013-09-02 13:10:00,2:10PM,0,Royals,2013_09_02_seamlb_kcamlb_1,Royals,go_game,1,1,6
0,5,3,FINAL,1,C. Janssen,B. McCarthy,4,D-backs,27,E. Rogers,Blue Jays,AN,9,2013-09-02 15:10:00,4:10PM,0,D-backs,2013_09_02_tormlb_arimlb_1,Blue Jays,go_game,7,4,4
0,8,4,FINAL,4,H. Street,B. Zito,6,Giants,26,I. Kennedy,Giants,NN,11,2013-09-02 14:40:00,3:40PM,0,Padres,2013_09_02_sfnmlb_sdnmlb_1,Padres,go_game,9,1,4
0,8,8,FINAL,0,J. Veras,J. Lackey,12,Red Sox,21,D. Fister,Tigers,AA,12,2013-09-02 12:35:00,1:35PM,1,Red Sox,2013_09_02_detmlb_bosmlb_1,Tigers,go_game,7,3,6
1,10,0,FINAL,13,. ,D. Matsuzaka,10,Mets,0,P. Maholm,Mets,NN,3,2013-09-02 12:10:00,1:10PM,1,Braves,2013_09_02_nynmlb_atlmlb_1,Braves,go_game,10,5,17
1,4,15,FINAL,7,. ,A. Wainwright,14,Cardinals,0,M. Latos,Cardinals,NN,9,2013-09-02 12:10:00,1:10PM,0,Reds,2013_09_02_slnmlb_cinmlb_1,Reds,go_game,5,2,11
0,13,0,FINAL,6,. ,C. Lo,3,Astros,0,J. Roenicke,Twins,AA,3,2013-09-02 13:10:00,2:10PM,2,Astros,2013_09_02_minmlb_houmlb_1,Twins,go_game,1,10,13
3,7,7,FINAL,9,. ,J. Quintana,2,White Sox,0,D. Huff,White Sox,AA,5,2013-09-02 12:05:00,1:05PM,0,Yankees,2013_09_02_chamlb_nyamlb_1,Yankees,go_game,0,1,11
2,8,9,FINAL,4,G. Balfour,D. Holland,8,Rangers,36,D. Straily,Rangers,AA,7,2013-09-02 15:05:00,4:05PM,0,Athletics,2013_09_02_texmlb_oakmlb_1,Athletics,go_game,7,2,6
1,15,8,FINAL,1,R. Hernandez,J. Vargas,15,Angels,1,M. Moore,Rays,AA,6,2013-09-03 21:05:00,10:05PM,1,Angels,2013_09_03_tbamlb_anamlb_1,Rays,go_game,3,7,4
0,8,3,FINAL,3,C. Kimbrel,C. Torres,12,Mets,44,K. Medlen,Mets,NN,3,2013-09-03 18:10:00,7:10PM,0,Braves,2013_09_03_nynmlb_atlmlb_1,Braves,go_game,12,1,7
0,12,7,FINAL,2,. ,E. Jackson,2,Cubs,0,R. Webb,Marlins,NN,15,2013-09-03 19:05:00,8:05PM,1,Cubs,2013_09_03_miamlb_chnmlb_1,Marlins,go_game,5,6,4
1,16,0,FINAL,6,J. Roenicke,K. Chapman,3,Astros,1,C. Thielbar,Twins,AA,1,2013-09-03 19:10:00,8:10PM,1,Astros,2013_09_03_minmlb_houmlb_1,Twins,go_game,2,9,10
0,11,0,FINAL,3,H. Street,J. Dunning,3,Giants,27,T. Stauffer,Giants,NN,2,2013-09-03 21:10:00,10:10PM,1,Padres,2013_09_03_sfnmlb_sdnmlb_1,Padres,go_game,1,2,7
0,9,19,FINAL,2,K. Uehara,M. Scherzer,13,Tigers,17,J. Lester,Tigers,AA,2,2013-09-03 18:10:00,7:10PM,1,Red Sox,2013_09_03_detmlb_bosmlb_1,Red Sox,go_game,8,1,6
0,8,15,FINAL,4,. ,C. Tillman,10,Orioles,0,U. Jimenez,Orioles,AA,5,2013-09-03 18:05:00,7:05PM,1,Indians,2013_09_03_balmlb_clemlb_1,Indians,go_game,9,3,5
2,15,9,FINAL,4,. ,W. Miley,3,D-backs,0,T. Redmond,Blue Jays,AN,10,2013-09-03 20:40:00,9:40PM,2,D-backs,2013_09_03_tormlb_arimlb_1,Blue Jays,go_game,2,10,7
2,7,4,FINAL,6,M. Rivera,N. Jones,5,White Sox,40,B. Logan,White Sox,AA,5,2013-09-03 18:05:00,7:05PM,1,Yankees,2013_09_03_chamlb_nyamlb_1,Yankees,go_game,2,4,9
1,12,13,FINAL,4,C. Withrow,J. Chacin,12,Rockies,1,R. Nolasco,Dodgers,NN,8,2013-09-03 19:40:00,8:40PM,2,Rockies,2013_09_03_lanmlb_colmlb_1,Dodgers,go_game,9,7,8
0,10,4,FINAL,4,G. Holland,Y. Medina,4,Mariners,38,L. Hochevar,Mariners,AA,4,2013-09-03 19:10:00,8:10PM,1,Royals,2013_09_03_seamlb_kcamlb_1,Royals,go_game,2,3,9
0,13,14,FINAL,1,. ,B. Colon,9,Athletics,0,M. Perez,Rangers,AA,6,2013-09-03 21:05:00,10:05PM,1,Athletics,2013_09_03_texmlb_oakmlb_1,Rangers,go_game,3,5,11
0,8,3,FINAL,3,M. Melancon,J. Henderson,7,Brewers,11,V. Mazzaro,Pirates,NN,5,2013-09-03 19:10:00,8:10PM,0,Brewers,2013_09_03_pitmlb_milmlb_1,Pirates,go_game,2,4,7
3,11,2,FINAL,6,R. Soriano,E. Martin,9,Phillies,37,G. Gonzalez,Nationals,NN,4,2013-09-03 18:05:00,7:05PM,1,Phillies,2013_09_03_wasmlb_phimlb_1,Nationals,go_game,6,9,8
0,2,5,FINAL,1,A. Chapman,S. Maness,10,Cardinals,34,H. Bailey,Cardinals,NN,2,2013-09-03 18:10:00,7:10PM,0,Reds,2013_09_03_slnmlb_cinmlb_1,Reds,go_game,10,0,5
1,11,9,FINAL,7,R. Brothers,E. Volquez,16,Dodgers,15,J. De La Rosa,Dodgers,NN,11,2013-09-04 19:40:00,8:40PM,2,Rockies,2013_09_04_lanmlb_colmlb_1,Rockies,go_game,6,5,11
0,17,8,FINAL,5,. ,E. Stults,9,Padres,0,T. Lincecum,Giants,NN,13,2013-09-04 17:40:00,6:40PM,1,Padres,2013_09_04_sfnmlb_sdnmlb_1,Giants,go_game,13,13,9
1,8,0,FINAL,6,M. Rivera,E. Johnson,13,White Sox,41,C. Sabathia,White Sox,AA,1,2013-09-04 18:05:00,7:05PM,1,Yankees,2013_09_04_chamlb_nyamlb_1,Yankees,go_game,11,5,8
1,12,15,FINAL,9,. ,F. Liriano,9,Pirates,0,W. Peralta,Pirates,NN,7,2013-09-04 19:10:00,8:10PM,0,Brewers,2013_09_04_pitmlb_milmlb_1,Brewers,go_game,14,3,13
1,8,11,FINAL,20,. ,R. Porcello,8,Tigers,0,R. Dempster,Tigers,AA,8,2013-09-04 18:10:00,7:10PM,0,Red Sox,2013_09_04_detmlb_bosmlb_1,Red Sox,go_game,9,4,19
0,12,3,FINAL,4,. ,L. Ondrusek,2,Reds,0,C. Martinez,Cardinals,NN,1,2013-09-04 18:10:00,7:10PM,1,Reds,2013_09_04_slnmlb_cinmlb_1,Cardinals,go_game,1,5,10
0,9,12,FINAL,11,B. Anderson,Y. Darvish,11,Rangers,2,J. Parker,Rangers,AA,7,2013-09-04 14:35:00,3:35PM,1,Athletics,2013_09_04_texmlb_oakmlb_1,Athletics,go_game,6,4,12
1,7,6,FINAL,6,. ,B. Duensing,4,Twins,0,E. Bedard,Twins,AA,2,2013-09-04 13:10:00,2:10PM,0,Astros,2013_09_04_minmlb_houmlb_1,Astros,go_game,10,5,12
0,11,7,FINAL,4,D. Farquhar,A. Crow,1,Royals,12,L. Luetge,Mariners,AA,5,2013-09-04 19:10:00,8:10PM,1,Royals,2013_09_04_seamlb_kcamlb_1,Mariners,go_game,2,6,4
1,12,1,FINAL,2,L. Hawkins,K. Loe,11,Braves,7,D. Gee,Mets,NN,3,2013-09-04 23:10:00,12:10PM,0,Braves,2013_09_04_nynmlb_atlmlb_1,Mets,go_game,9,5,7
1,11,2,FINAL,9,K. Gregg,R. Webb,4,Marlins,29,C. Villanueva,Marlins,NN,6,2013-09-04 13:20:00,2:20PM,1,Cubs,2013_09_04_miamlb_chnmlb_1,Cubs,go_game,8,7,11
0,6,1,FINAL,2,R. Soriano,J. Diekman,16,Phillies,38,J. Zimmermann,Nationals,NN,4,2013-09-04 18:05:00,7:05PM,0,Phillies,2013_09_04_wasmlb_phimlb_1,Nationals,go_game,8,3,9
0,6,2,FINAL,6,C. Perez,K. Gausman,3,Orioles,22,B. Shaw,Orioles,AA,4,2013-09-04 18:05:00,7:05PM,1,Indians,2013_09_04_balmlb_clemlb_1,Indians,go_game,3,4,10
1,5,0,FINAL,4,. ,L. Perez,3,Blue Jays,0,W. Harris,Blue Jays,AN,1,2013-09-04 14:40:00,3:40PM,0,D-backs,2013_09_04_tormlb_arimlb_1,D-backs,go_game,0,3,9
0,7,9,FINAL,1,F. Rodney,J. Weaver,11,Angels,32,J. Hellickson,Rays,AA,8,2013-09-04 21:05:00,10:05PM,1,Angels,2013_09_04_tbamlb_anamlb_1,Rays,go_game,8,3,7
0,8,2,FINAL,2,J. Fields,S. Gray,4,Athletics,3,B. Peacock,Astros,AA,3,2013-09-05 21:05:00,10:05PM,1,Athletics,2013_09_05_houmlb_oakmlb_1,Astros,go_game,5,3,6
0,10,3,FINAL,2,B. Ziegler,R. Vogelsong,6,Giants,8,T. Cahill,D-backs,NN,5,2013-09-05 21:15:00,10:15PM,0,Giants,2013_09_05_arimlb_sfnmlb_1,D-backs,go_game,10,4,9
0,16,2,FINAL,8,K. Uehara,J. Chamberlain,5,Yankees,18,C. Breslow,Red Sox,AA,1,2013-09-05 18:05:00,7:05PM,1,Yankees,2013_09_05_bosmlb_nyamlb_1,Red Sox,go_game,2,9,10
0,6,8,FINAL,6,. ,D. Price,6,Rays,0,J. Williams,Rays,AA,7,2013-09-05 21:05:00,10:05PM,0,Angels,2013_09_05_tbamlb_anamlb_1,Angels,go_game,10,2,11
0,5,13,FINAL,6,. ,L. Lynn,7,Cardinals,0,T. Cingrani,Cardinals,NN,10,2013-09-05 18:10:00,7:10PM,0,Reds,2013_09_05_slnmlb_cinmlb_1,Reds,go_game,3,2,10
0,5,7,FINAL,3,J. Johnson,J. Quintana,9,White Sox,42,M. Gonzalez,White Sox,AA,6,2013-09-05 18:05:00,7:05PM,0,Orioles,2013_09_05_chamlb_balmlb_1,Orioles,go_game,7,1,7
0,11,0,FINAL,7,. ,C. Ruffin,3,Mariners,0,L. Coleman,Mariners,AA,1,2013-09-05 13:10:00,2:10PM,1,Royals,2013_09_05_seamlb_kcamlb_1,Royals,go_game,0,6,19
1,5,4,FINAL,4,. ,J. Danks,12,White Sox,0,S. Feldman,White Sox,AA,12,2013-09-06 18:05:00,7:05PM,0,Orioles,2013_09_06_chamlb_balmlb_1,Orioles,go_game,10,0,9
1,10,9,FINAL,8,K. Gregg,K. Lohse,5,Brewers,30,C. Villanueva,Brewers,NN,9,2013-09-06 13:20:00,2:20PM,0,Cubs,2013_09_06_milmlb_chnmlb_1,Cubs,go_game,8,5,13
1,13,7,FINAL,12,E. Mujica,A. Burnett,8,Pirates,36,J. Kelly,Pirates,NN,10,2013-09-06 19:15:00,8:15PM,2,Cardinals,2013_09_06_pitmlb_slnmlb_1,Cardinals,go_game,3,8,16
0,15,0,FINAL,8,. ,P. Claiborne,5,Yankees,0,B. Workman,Red Sox,AA,2,2013-09-06 18:05:00,7:05PM,0,Yankees,2013_09_06_bosmlb_nyamlb_1,Red Sox,go_game,2,12,7
0,5,2,FINAL,3,A. Chapman,J. Howell,12,Dodgers,35,M. Leake,Dodgers,NN,1,2013-09-06 18:10:00,7:10PM,0,Reds,2013_09_06_lanmlb_cinmlb_1,Reds,go_game,6,2,7
2,5,2,FINAL,4,. ,R. Brothers,2,Rockies,0,H. Street,Rockies,NN,1,2013-09-06 21:10:00,10:10PM,0,Padres,2013_09_06_colmlb_sdnmlb_1,Padres,go_game,4,3,8
1,9,9,FINAL,6,E. Frieri,M. Garza,15,Rangers,31,C. Wilson,Rangers,AA,4,2013-09-06 21:05:00,10:05PM,0,Angels,2013_09_06_texmlb_anamlb_1,Angels,go_game,6,5,10
2,11,5,FINAL,7,G. Balfour,D. Keuchel,13,Astros,37,A. Griffin,Astros,AA,9,2013-09-06 21:05:00,10:05PM,1,Athletics,2013_09_06_houmlb_oakmlb_1,Athletics,go_game,9,5,13
1,26,10,FINAL,2,. ,J. Shields,13,Royals,0,A. Sanchez,Tigers,AA,9,2013-09-06 19:10:00,8:10PM,0,Royals,2013_09_06_detmlb_kcamlb_1,Tigers,go_game,7,16,10
1,7,7,FINAL,8,. ,Z. Wheeler,8,Mets,0,S. Kazmir,Mets,NA,4,2013-09-06 18:05:00,7:05PM,1,Indians,2013_09_06_nynmlb_clemlb_1,Indians,go_game,7,1,10
2,7,5,FINAL,5,C. Janssen,M. Pelfrey,12,Twins,28,R. Dickey,Blue Jays,AA,11,2013-09-06 19:10:00,8:10PM,2,Twins,2013_09_06_tormlb_minmlb_1,Blue Jays,go_game,12,6,10
0,3,13,FINAL,2,J. Papelbon,M. Minor,12,Braves,25,C. Lee,Braves,NN,6,2013-09-06 18:05:00,7:05PM,0,Phillies,2013_09_06_atlmlb_phimlb_1,Phillies,go_game,6,1,4
1,2,8,FINAL,7,. ,D. Haren,11,Nationals,0,J. Fernandez,Nationals,NN,13,2013-09-06 18:10:00,7:10PM,0,Marlins,2013_09_06_wasmlb_miamlb_1,Marlins,go_game,6,0,13
1,12,2,FINAL,6,D. Farquhar,J. Peralta,3,Rays,13,C. Capps,Rays,AA,6,2013-09-06 21:10:00,10:10PM,1,Mariners,2013_09_06_tbamlb_seamlb_1,Mariners,go_game,3,4,8
1,1,13,FINAL,3,. ,P. Corbin,3,D-backs,0,Y. Petit,D-backs,NN,6,2013-09-06 21:15:00,10:15PM,0,Giants,2013_09_06_arimlb_sfnmlb_1,Giants,go_game,0,0,8
4,9,9,FINAL,8,. ,D. Holland,6,Rangers,0,G. Richards,Rangers,AA,8,2013-09-07 20:05:00,9:05PM,1,Angels,2013_09_07_texmlb_anamlb_1,Angels,go_game,6,3,11
1,8,6,FINAL,9,. ,J. Niese,8,Mets,0,C. Kluber,Mets,NA,7,2013-09-07 17:05:00,6:05PM,0,Indians,2013_09_07_nynmlb_clemlb_1,Indians,go_game,5,4,11
1,3,9,FINAL,5,. ,J. Locke,16,Pirates,0,A. Wainwright,Pirates,NN,5,2013-09-07 18:15:00,7:15PM,0,Cardinals,2013_09_07_pitmlb_slnmlb_1,Cardinals,go_game,9,0,6
0,5,12,FINAL,4,G. Holland,J. Verlander,7,Tigers,39,W. Davis,Tigers,AA,11,2013-09-07 18:10:00,7:10PM,0,Royals,2013_09_07_detmlb_kcamlb_1,Royals,go_game,10,3,8
1,5,3,FINAL,3,J. Henderson,J. Arrieta,1,Cubs,23,J. Hellweg,Brewers,NN,4,2013-09-07 15:05:00,4:05PM,1,Cubs,2013_09_07_milmlb_chnmlb_1,Brewers,go_game,3,5,6
0,14,2,FINAL,9,. ,D. Huff,9,Yankees,0,J. Lackey,Red Sox,AA,1,2013-09-07 12:05:00,1:05PM,0,Yankees,2013_09_07_bosmlb_nyamlb_1,Red Sox,go_game,12,13,12
1,15,9,FINAL,2,. ,K. Correia,4,Twins,0,J. Happ,Blue Jays,AA,11,2013-09-07 18:10:00,7:10PM,0,Twins,2013_09_07_tormlb_minmlb_1,Blue Jays,go_game,5,11,11
0,10,1,FINAL,4,. ,B. Wilson,4,Dodgers,0,J. Hoover,Dodgers,NN,1,2013-09-07 12:05:00,1:05PM,1,Reds,2013_09_07_lanmlb_cinmlb_1,Reds,go_game,5,3,11
3,7,5,FINAL,4,. ,A. Reed,4,White Sox,0,T. Hunter,White Sox,AA,3,2013-09-07 12:05:00,1:05PM,1,Orioles,2013_09_07_chamlb_balmlb_1,Orioles,go_game,3,3,13
0,6,5,FINAL,2,H. Street,M. Belisle,6,Rockies,28,L. Gregerson,Rockies,NN,6,2013-09-07 19:40:00,8:40PM,2,Padres,2013_09_07_colmlb_sdnmlb_1,Padres,go_game,7,1,6
0,10,8,FINAL,1,B. Ziegler,M. Cain,4,Giants,9,B. McCarthy,D-backs,NN,9,2013-09-07 20:05:00,9:05PM,0,Giants,2013_09_07_arimlb_sfnmlb_1,D-backs,go_game,9,2,6
0,7,3,FINAL,6,. ,F. Garcia,5,Braves,0,J. Papelbon,Braves,NN,6,2013-09-07 18:05:00,7:05PM,0,Phillies,2013_09_07_atlmlb_phimlb_1,Phillies,go_game,1,5,15
1,5,4,FINAL,2,S. Doolittle,B. Oberholtzer,9,Astros,1,D. Straily,Astros,AA,2,2013-09-07 15:05:00,4:05PM,0,Athletics,2013_09_07_houmlb_oakmlb_1,Athletics,go_game,7,1,10
0,16,3,FINAL,2,. ,N. Eovaldi,5,Marlins,0,T. Roark,Nationals,NN,6,2013-09-07 18:10:00,7:10PM,0,Marlins,2013_09_07_wasmlb_miamlb_1,Nationals,go_game,0,9,8
1,5,8,FINAL,6,. ,C. Archer,1,Rays,0,J. Paxton,Rays,AA,7,2013-09-07 20:10:00,9:10PM,1,Mariners,2013_09_07_tbamlb_seamlb_1,Mariners,go_game,0,2,11
1,11,3,FINAL,4,R. Soriano,J. Turner,7,Marlins,39,S. Strasburg,Nationals,NN,6,2013-09-08 12:10:00,1:10PM,0,Marlins,2013_09_08_wasmlb_miamlb_1,Nationals,go_game,9,6,6
0,8,5,FINAL,1,L. Hawkins,C. Perez,1,Indians,8,F. Francisco,Mets,NA,3,2013-09-08 12:05:00,1:05PM,0,Indians,2013_09_08_nynmlb_clemlb_1,Mets,go_game,0,2,5
1,4,7,FINAL,9,. ,C. Morton,3,Pirates,0,M. Wacha,Pirates,NN,4,2013-09-08 13:15:00,2:15PM,2,Cardinals,2013_09_08_pitmlb_slnmlb_1,Cardinals,go_game,0,2,12
0,6,5,FINAL,3,. ,R. Belisario,4,Dodgers,0,A. Chapman,Dodgers,NN,7,2013-09-08 19:05:00,8:05PM,1,Reds,2013_09_08_lanmlb_cinmlb_1,Reds,go_game,5,2,6
0,8,7,FINAL,1,J. Henderson,J. Grimm,11,Cubs,24,Y. Gallardo,Brewers,NN,8,2013-09-08 13:20:00,2:20PM,0,Cubs,2013_09_08_milmlb_chnmlb_1,Brewers,go_game,9,3,3
0,10,4,FINAL,1,F. Rodney,Y. Medina,4,Mariners,33,J. McGee,Rays,AA,5,2013-09-08 15:10:00,4:10PM,1,Mariners,2013_09_08_tbamlb_seamlb_1,Rays,go_game,3,4,5
0,10,3,FINAL,3,. ,J. Thatcher,3,D-backs,0,J. Lopez,D-backs,NN,2,2013-09-08 15:05:00,4:05PM,0,Giants,2013_09_08_arimlb_sfnmlb_1,Giants,go_game,2,2,9
0,6,0,FINAL,5,H. Street,R. Oswalt,4,Rockies,29,N. Vincent,Rockies,NN,5,2013-09-08 15:10:00,4:10PM,1,Padres,2013_09_08_colmlb_sdnmlb_1,Padres,go_game,2,2,8
0,8,6,FINAL,7,B. Anderson,L. Harrell,15,Astros,3,B. Colon,Astros,AA,16,2013-09-08 15:05:00,4:05PM,1,Athletics,2013_09_08_houmlb_oakmlb_1,Athletics,go_game,6,2,11
0,7,2,FINAL,0,C. Janssen,J. Burton,5,Twins,29,E. Rogers,Blue Jays,AA,9,2013-09-08 13:10:00,2:10PM,1,Twins,2013_09_08_tormlb_minmlb_1,Blue Jays,go_game,7,2,5
0,9,5,FINAL,4,. ,B. Workman,5,Red Sox,0,M. Rivera,Red Sox,AA,3,2013-09-08 12:05:00,1:05PM,0,Yankees,2013_09_08_bosmlb_nyamlb_1,Yankees,go_game,2,3,11
1,2,3,FINAL,3,B. Rosenberg,D. Carpenter,7,Braves,1,C. Hamels,Braves,NN,1,2013-09-08 12:35:00,1:35PM,0,Phillies,2013_09_08_atlmlb_phimlb_1,Phillies,go_game,13,2,8
0,9,1,FINAL,3,J. Nathan,M. Kohn,6,Angels,39,A. Ogando,Rangers,AA,2,2013-09-08 14:35:00,3:35PM,0,Angels,2013_09_08_texmlb_anamlb_1,Rangers,go_game,4,4,9
